saledate,saledate_y,ward,age,rmdl,ttl_bathrms,heat_d,ac,num_units,rooms,bedrms,stories,log_gba,extwall_d,roof_d,floor_d,kitchens,fireplaces,landarea,price,log_price
2020-12-14,2020,5,111 or More,Yes,4 or More,Forced Air,Yes,1,8,5 or More,2 or Fewer,7.964850887447313,Siding and Stucco,Shingle,Hard,1,1,"5,000 or More",957091.0,13.771653754733663
2020-12-14,2020,4,91 to 100,Yes,3.5,Hot Water,Yes,1,7,5 or More,2 or Fewer,7.454719949364001,Brick,Metal,Hard,1,0,"2,000 to 4,999",1162250.0,13.96586833955283
2020-12-14,2020,4,61 to 70,Yes,3,Forced Air,Yes,1,8,4,2 or Fewer,7.506591780070841,Brick,Shingle,Hard,1,2 or More,"5,000 or More",1490000.0,14.214286677921642
2020-12-14,2020,5,91 to 100,Yes,3,Forced Air,Yes,1,6,4,2 or Fewer,7.226209010100671,Brick,Shingle,Hard,1,0,"2,000 to 4,999",880000.0,13.687677186454389
2020-12-14,2020,8,61 to 70,Yes,4 or More,Forced Air,Yes,2 or More,10 or More,4,2 or Fewer,7.80057265467065,Brick,Flat,Hard,2 or More,0,"2,000 to 4,999",530000.0,13.180632285528304
2020-12-14,2020,2,111 or More,Yes,2.5,Hot Water,Yes,1,6,3,2 or Fewer,7.4821189235521155,Brick,Flat,Hard,1,1,"1,000 to 1,999",931000.0,13.744014556259204
2020-12-14,2020,4,91 to 100,Yes,3.5,Hot Water,Yes,1,8,4,2 or Fewer,7.272398392570047,Brick,Metal,Hard,1,0,"1,000 to 1,999",824750.0,13.622835589090828
2020-12-14,2020,4,81 to 90,Yes,3.5,Forced Air,Yes,1,8,4,2 or Fewer,7.126087273299125,Brick,Metal,Hard,2 or More,0,"1,000 to 1,999",945000.0,13.758940206475879
2020-12-14,2020,6,101 to 110,Yes,4 or More,Forced Air,Yes,1,8,4,2.5 or More,7.639161171659173,Brick,Flat,Hard,1,1,"1,000 to 1,999",1210000.0,14.006130917572923
2020-12-14,2020,2,81 to 90,Yes,3,Dual Climate,Yes,1,6,3,2 or Fewer,7.38770923908104,Brick,Metal,Hard,2 or More,1,"1,000 to 1,999",1555000.0,14.256986103595471
2020-12-15,2020,5,111 or More,No,1,Hot Water,No,1,8,3,2 or Fewer,7.090076835776092,Siding and Stucco,Shingle,Hard,1,0,"2,000 to 4,999",580000.0,13.270783382522602
2020-12-15,2020,1,101 to 110,Yes,3.5,Forced Air,Yes,1,7,4,2 or Fewer,7.22402480828583,Brick,Metal,Hard,1,0,"1,000 to 1,999",923000.0,13.73538451348499
2020-12-15,2020,3,81 to 90,No,2.5,Hot Water,Yes,1,7,3,2 or Fewer,7.602900462204755,Brick,Tile,Hard,1,1,"2,000 to 4,999",1405777.0,14.156100732799095
2020-12-15,2020,7,71 to 80,Yes,2.5,Forced Air,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.833031732786201,Brick,Flat,Hard,1,0,"1,000 to 1,999",440000.0,12.994530005894443
2020-12-15,2020,6,101 to 110,Yes,2.5,Forced Air,Yes,1,6,3,2 or Fewer,7.2682230211595655,Brick,Flat,Hard,1,0,"1,000 to 1,999",910000.0,13.721199878493033
2020-12-15,2020,1,11 to 60,No,2.5,Forced Air,Yes,1,6,3,2 or Fewer,7.3727463664043285,Brick,Flat,Hard,1,1,"1,000 to 1,999",925000.0,13.737549016494562
2020-12-15,2020,3,11 to 60,Yes,4 or More,Forced Air,Yes,1,10 or More,4,2 or Fewer,8.186742787113518,Brick,Flat,Hard,1,2 or More,"5,000 or More",2387000.0,14.685547905320966
2020-12-15,2020,6,111 or More,Yes,4 or More,Hot Water,Yes,2 or More,9,5 or More,2 or Fewer,7.685243607975833,Brick,Metal,Hard,2 or More,1,"1,000 to 1,999",1715000.0,14.354923638582177
2020-12-15,2020,4,91 to 100,Yes,2.5,Hot Water,No,1,6,4,2 or Fewer,7.1372784372603855,Brick,Metal,Hard,2 or More,0,"1,000 to 1,999",775000.0,13.560618308335483
2020-12-15,2020,6,111 or More,No,2,Hot Water,No,1,6,3,2 or Fewer,7.24422751560335,Brick,Flat,Hard,1,1,"1,000 to 1,999",800000.0,13.592367006650065
2020-12-15,2020,4,81 to 90,Yes,3.5,Forced Air,Yes,1,8,5 or More,2 or Fewer,7.52294091807237,Brick,Shingle,Hard,1,1,"5,000 or More",916000.0,13.727771643656267
2020-12-15,2020,5,91 to 100,Yes,3.5,Forced Air,Yes,1,5 or Fewer,4,2 or Fewer,7.142036574706803,Siding and Stucco,Shingle,Hard,1,0,"5,000 or More",785000.0,13.573438996764546
2020-12-15,2020,5,91 to 100,Yes,1,Forced Air,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.733401891837359,Brick,Flat,Hard,1,0,"1,000 to 1,999",485000.0,13.091904169919621
2020-12-15,2020,4,91 to 100,Yes,4 or More,Forced Air,Yes,1,8,5 or More,2.5 or More,7.761319180947987,Brick,Shingle,Hard,1,1,"5,000 or More",1100000.0,13.9108207377686
2020-12-16,2020,1,101 to 110,Yes,3,Hot Water,No,1,9,5 or More,2.5 or More,8.078688229229872,Brick,Flat,Hard,2 or More,0,"2,000 to 4,999",1325000.0,14.09692301740246
2020-12-16,2020,5,71 to 80,Yes,2,Other,No,1,6,3,2 or Fewer,7.221105098182496,Brick,Tile,Hard,1,0,"2,000 to 4,999",705000.0,13.465953081794405
2020-12-16,2020,6,101 to 110,Yes,2.5,Forced Air,Yes,2 or More,8,4,2 or Fewer,7.280697195384741,Brick,Flat,Hard,2 or More,1,999 or Fewer,990000.0,13.805460222110773
2020-12-16,2020,6,101 to 110,Yes,3.5,Forced Air,Yes,2 or More,8,5 or More,2 or Fewer,7.476472381163905,Brick,Flat,Hard,2 or More,0,"1,000 to 1,999",1390000.0,14.144814305106875
2020-12-16,2020,7,10 or Fewer,No,3.5,Forced Air,Yes,1,8,4,2 or Fewer,7.427738840532894,Brick,Shingle,Hard,1,0,"5,000 or More",535000.0,13.190022025878143
2020-12-16,2020,5,91 to 100,Yes,3.5,Forced Air,Yes,1,8,4,2 or Fewer,7.216709486709457,Brick,Flat,Hard,1,0,"1,000 to 1,999",740000.0,13.514405465180353
2020-12-16,2020,2,11 to 60,No,3.5,Dual Climate,Yes,1,8,4,2.5 or More,7.721348612617949,Brick,Shingle,Hard,1,2 or More,"1,000 to 1,999",1287000.0,14.067824486578264
2020-12-16,2020,3,91 to 100,Yes,3.5,Hot Water,Yes,1,6,4,2 or Fewer,7.442492722794441,Brick,Metal,Hard,1,1,"1,000 to 1,999",1799900.0,14.40324166576757
2020-12-16,2020,7,71 to 80,Yes,2,Forced Air,Yes,1,7,3,2 or Fewer,7.049254841255837,Brick,Flat,Hard,1,0,"2,000 to 4,999",435000.0,12.983101310070822
2020-12-16,2020,4,101 to 110,Yes,3.5,Forced Air,Yes,1,8,4,2 or Fewer,7.365180126021013,Brick,Metal,Hard,1,0,"1,000 to 1,999",960000.0,13.77468856344402
2020-12-16,2020,3,11 to 60,No,2.5,Dual Climate,Yes,1,7,3,2 or Fewer,6.962243464266207,Brick,Shingle,Hard,2 or More,0,"2,000 to 4,999",874000.0,13.680835654637672
2020-12-16,2020,8,11 to 60,No,2,Forced Air,No,1,7,3,2 or Fewer,6.883462586413092,Brick,Metal,Hard,1,0,"1,000 to 1,999",350000.0,12.765688433465597
2020-12-16,2020,6,111 or More,Yes,2.5,Dual Climate,Yes,1,10 or More,3,2 or Fewer,7.492203042618741,Brick,Metal,Hard,1,1,"1,000 to 1,999",996500.0,13.812004418634986
2020-12-16,2020,7,91 to 100,Yes,1.5,Forced Air,No,1,6,2 or Fewer,2 or Fewer,7.114769448366463,Brick,Flat,Hard,1,0,"1,000 to 1,999",680000.0,13.42984807715229
2020-12-16,2020,3,11 to 60,Yes,3.5,Forced Air,Yes,1,8,4,2 or Fewer,7.454719949364001,Brick,Shingle,Hard,2 or More,0,"2,000 to 4,999",975000.0,13.790192749979985
2020-12-16,2020,3,11 to 60,No,4 or More,Dual Climate,Yes,1,10 or More,5 or More,2.5 or More,8.226840890408578,Brick,Shingle,Hard,1,2 or More,"5,000 or More",1825000.0,14.417090544998729
2020-12-16,2020,3,91 to 100,Yes,3,Hot Water,Yes,1,7,4,2 or Fewer,7.382746449738912,Brick,Metal,Hard,1,1,"2,000 to 4,999",1399000.0,14.151268253647618
2020-12-16,2020,7,10 or Fewer,No,2.5,Forced Air,Yes,1,6,4,2 or Fewer,7.397561535524052,Siding and Stucco,Shingle,Hard,1,0,"1,000 to 1,999",475150.0,13.071385822639462
2020-12-17,2020,5,71 to 80,No,1,Hot Water,No,1,5 or Fewer,2 or Fewer,2 or Fewer,6.946975992135418,Brick,Metal,Hard,1,0,"1,000 to 1,999",450000.0,13.017002861746503
2020-12-17,2020,3,11 to 60,No,4 or More,Dual Climate,Yes,2 or More,10 or More,4,2 or Fewer,8.066521490469993,Brick,Shingle,Hard,2 or More,1,"5,000 or More",1295000.0,14.074021253115776
2020-12-17,2020,7,81 to 90,Yes,3.5,Hot Water,Yes,1,7,4,2 or Fewer,7.203405521083095,Brick,Metal,Hard,1,0,"1,000 to 1,999",876250.0,13.683406717330937
2020-12-17,2020,4,81 to 90,Yes,3.5,Hot Water,Yes,1,8,4,2 or Fewer,7.38770923908104,Brick,Metal,Hard,2 or More,1,"1,000 to 1,999",855000.0,13.658856747918897
2020-12-17,2020,5,91 to 100,Yes,4 or More,Forced Air,Yes,1,7,4,2 or Fewer,7.355641102974253,Siding and Stucco,Shingle,Hard,2 or More,0,"2,000 to 4,999",840000.0,13.641157170819497
2020-12-17,2020,8,111 or More,Yes,1,Forced Air,Yes,1,5 or Fewer,3,2 or Fewer,6.943122422819428,Siding and Stucco,Metal,Hard,1,0,"2,000 to 4,999",445000.0,13.005829561148378
2020-12-17,2020,1,91 to 100,Yes,3.5,Dual Climate,Yes,2 or More,6,4,2 or Fewer,7.385230923066573,Brick,Flat,Hard,2 or More,2 or More,"1,000 to 1,999",1225000.0,14.018451401960965
2020-12-17,2020,6,91 to 100,Yes,2.5,Forced Air,Yes,1,6,3,2 or Fewer,7.313220387090301,Brick,Flat,Hard,1,0,"1,000 to 1,999",920000.0,13.732128949025222
2020-12-17,2020,1,91 to 100,Yes,3,Hot Water,No,1,7,3,2 or Fewer,7.741533589281828,Brick,Shingle,Hard,1,1,"2,000 to 4,999",950000.0,13.764217263576723
2020-12-17,2020,5,71 to 80,Yes,2.5,Forced Air,Yes,1,7,3,2 or Fewer,7.022868086082641,Brick,Flat,Hard,1,0,"2,000 to 4,999",578000.0,13.267329147654515
2020-12-17,2020,8,11 to 60,No,1.5,Dual Climate,Yes,1,7,3,2 or Fewer,7.090076835776092,Siding and Stucco,Shingle,Hard,1,0,"2,000 to 4,999",354000.0,12.777052192115912
2020-12-17,2020,4,10 or Fewer,Yes,3.5,Forced Air,Yes,1,9,4,2 or Fewer,8.1786387885907,Brick,Shingle,Hard,1,1,"5,000 or More",1950000.0,14.48333993053993
2020-12-17,2020,3,81 to 90,Yes,3,Forced Air,Yes,1,7,4,2 or Fewer,7.43955930913332,Brick,Shingle,Hard,1,1,"5,000 or More",1110000.0,13.919870573288517
2020-12-17,2020,4,91 to 100,Yes,3.5,Forced Air,Yes,1,8,5 or More,2 or Fewer,7.671360923190644,Brick,Metal,Hard,1,1,"1,000 to 1,999",1050250.0,13.864538789031629
2020-12-17,2020,6,101 to 110,Yes,3,Hot Water,Yes,2 or More,7,4,2 or Fewer,7.508787170634276,Brick,Metal,Hard,2 or More,2 or More,"2,000 to 4,999",1599000.0,14.284888991816091
2020-12-18,2020,5,91 to 100,Yes,1,Hot Water,No,1,6,3,2 or Fewer,7.20934025660291,Siding and Stucco,Shingle,Hard,1,0,"2,000 to 4,999",641300.0,13.371252645136954
2020-12-18,2020,3,81 to 90,Yes,3,Hot Water,Yes,1,6,4,2 or Fewer,7.588829878307813,Brick,Tile,Hard,1,1,"2,000 to 4,999",1505000.0,14.224303456165114
2020-12-18,2020,3,71 to 80,Yes,4 or More,Dual Climate,Yes,1,9,4,2 or Fewer,8.05356916913454,Stone,Tile,Hard,1,1,"2,000 to 4,999",1849995.0,14.430693494348153
2020-12-18,2020,4,101 to 110,No,3.5,Forced Air,Yes,1,6,3,2 or Fewer,7.352441100243583,Brick,Metal,Hard,1,0,"1,000 to 1,999",775000.0,13.560618308335483
2020-12-18,2020,7,11 to 60,Yes,3,Forced Air,Yes,1,6,3,2 or Fewer,7.069874128458572,Brick,Shingle,Hard,1,0,"2,000 to 4,999",460000.0,13.038981768465277
2020-12-18,2020,6,91 to 100,Yes,2,Hot Water,Yes,1,6,3,2 or Fewer,7.221105098182496,Brick,Flat,Hard,1,0,999 or Fewer,810000.0,13.604789526648622
2020-12-18,2020,7,71 to 80,Yes,3.5,Forced Air,Yes,1,5 or Fewer,4,2 or Fewer,6.643789733147672,Brick,Flat,Hard,1,0,"2,000 to 4,999",450000.0,13.017002861746503
2020-12-18,2020,3,61 to 70,No,2.5,Dual Climate,Yes,1,7,3,2 or Fewer,7.193685818395112,Brick,Flat,Hard,2 or More,0,"2,000 to 4,999",860000.0,13.664687668229691
2020-12-21,2020,4,101 to 110,Yes,2.5,Forced Air,Yes,2 or More,10 or More,4,2 or Fewer,7.347299700743164,Brick,Metal,Hard,2 or More,0,"1,000 to 1,999",670000.0,13.415032991367148
2020-12-21,2020,6,91 to 100,No,1,Hot Water,No,1,5 or Fewer,2 or Fewer,2 or Fewer,6.866933284461882,Brick,Metal,Hard,1,0,"1,000 to 1,999",660000.0,13.399995114002609
2020-12-21,2020,7,10 or Fewer,No,3.5,Forced Air,Yes,1,6,4,2 or Fewer,7.416979621381154,Siding and Stucco,Shingle,Hard,1,0,"1,000 to 1,999",483137.0,13.088055536307726
2020-12-21,2020,4,101 to 110,Yes,3,Forced Air,Yes,1,8,5 or More,2 or Fewer,7.463936604468925,Brick,Metal,Hard,2 or More,0,"2,000 to 4,999",995000.0,13.81049801614073
2020-12-21,2020,1,91 to 100,Yes,2.5,Forced Air,Yes,1,6,2 or Fewer,2 or Fewer,7.213768308118642,Brick,Flat,Hard,1,2 or More,"1,000 to 1,999",871000.0,13.67739725583464
2020-12-21,2020,4,71 to 80,Yes,4 or More,Hot Water,Yes,1,9,5 or More,2.5 or More,7.731492029245684,Brick,Tile,Hard,1,0,"5,000 or More",1415000.0,14.162640089059476
2020-12-21,2020,4,81 to 90,Yes,2,Forced Air,Yes,1,6,4,2 or Fewer,7.1180162044653335,Brick,Flat,Hard,1,0,"1,000 to 1,999",700000.0,13.458835614025542
2020-12-21,2020,7,71 to 80,Yes,1.5,Forced Air,Yes,1,6,3,2 or Fewer,7.090076835776092,Brick,Flat,Hard,1,0,"2,000 to 4,999",439000.0,12.992254692057308
2020-12-21,2020,5,61 to 70,Yes,3,Forced Air,Yes,1,8,3,2 or Fewer,7.080026499922591,Brick,Shingle,Hard,1,0,"1,000 to 1,999",682000.0,13.432784936825598
2020-12-21,2020,3,71 to 80,Yes,3.5,Forced Air,Yes,1,6,3,2 or Fewer,7.367077059881012,Brick,Tile,Hard,1,2 or More,"2,000 to 4,999",1210000.0,14.006130917572923
2020-12-21,2020,2,11 to 60,Yes,4 or More,Dual Climate,Yes,1,7,4,2.5 or More,7.871692664323645,Brick,Shingle,Hard,1,2 or More,"1,000 to 1,999",1750000.0,14.375126345899696
2020-12-21,2020,4,91 to 100,Yes,4 or More,Other,Yes,1,10 or More,5 or More,2.5 or More,8.034955024502159,Siding and Stucco,Shingle,Hard,1,1,"2,000 to 4,999",869180.0,13.675305517435627
2020-12-21,2020,3,91 to 100,Yes,3,Hot Water,Yes,1,6,5 or More,2 or Fewer,7.473069088032197,Brick,Metal,Hard,1,1,"2,000 to 4,999",1575000.0,14.269765830241871
2020-12-21,2020,1,101 to 110,Yes,3.5,Hot Water,No,2 or More,10 or More,5 or More,2 or Fewer,7.453561871643373,Brick,Metal,Hard,2 or More,1,"1,000 to 1,999",1300000.0,14.077874822431765
2020-12-21,2020,3,71 to 80,Yes,2.5,Dual Climate,Yes,1,7,3,2 or Fewer,7.751045117971802,Brick,Shingle,Hard,1,1,"5,000 or More",1305000.0,14.081713598738931
2020-12-21,2020,5,91 to 100,Yes,3.5,Forced Air,Yes,1,10 or More,4,2 or Fewer,7.20934025660291,Brick,Shingle,Hard,1,0,"2,000 to 4,999",780000.0,13.567049198665774
2020-12-21,2020,8,10 or Fewer,No,2.5,Forced Air,Yes,1,8,4,2.5 or More,7.43307534889858,Siding and Stucco,Shingle,Hard,1,0,"2,000 to 4,999",449000.0,13.01477816672439
2020-12-22,2020,7,71 to 80,Yes,1,Forced Air,No,1,5 or Fewer,2 or Fewer,2 or Fewer,6.684611727667927,Brick,Shingle,Hard,1,0,"2,000 to 4,999",340000.0,12.736700896592344
2020-12-22,2020,3,91 to 100,Yes,3.5,Dual Climate,Yes,1,7,5 or More,2.5 or More,7.96346006663897,Stone,Shingle,Hard,1,2 or More,"5,000 or More",2105000.0,14.55982602509862
2020-12-22,2020,7,71 to 80,Yes,2.5,Forced Air,Yes,1,6,3,2 or Fewer,7.083387847625295,Brick,Flat,Hard,1,0,"1,000 to 1,999",467000.0,13.054084536651034
2020-12-22,2020,3,11 to 60,Yes,3,Dual Climate,Yes,1,10 or More,5 or More,2 or Fewer,8.13622555490846,Siding and Stucco,Shingle,Hard,1,1,"5,000 or More",1800000.0,14.403297222866392
2020-12-22,2020,7,101 to 110,Yes,2.5,Forced Air,Yes,2 or More,6,5 or More,2 or Fewer,6.852242569051878,Brick,Metal,Hard,2 or More,0,"1,000 to 1,999",816000.0,13.612169633946245
2020-12-22,2020,5,91 to 100,Yes,3.5,Forced Air,Yes,1,8,4,2 or Fewer,7.064759027791802,Brick,Flat,Hard,1,0,"2,000 to 4,999",849900.0,13.652873974486718
2020-12-22,2020,3,61 to 70,Yes,3.5,Dual Climate,Yes,1,9,5 or More,2 or Fewer,7.60887062919126,Brick,Shingle,Hard,2 or More,2 or More,"2,000 to 4,999",1750000.0,14.375126345899696
2020-12-22,2020,5,71 to 80,Yes,3,Forced Air,Yes,1,8,3,2 or Fewer,6.950814768442584,Brick,Shingle,Hard,1,0,"1,000 to 1,999",539000.0,13.197470849891134
2020-12-23,2020,6,81 to 90,Yes,1.5,Hot Water,No,1,6,3,2 or Fewer,6.899723107284872,Brick,Metal,Hard,1,0,"1,000 to 1,999",825000.0,13.623138665316818
2020-12-23,2020,7,61 to 70,No,3,Forced Air,Yes,1,8,3,2 or Fewer,7.363913501405819,Brick,Shingle,Hard,1,1,"2,000 to 4,999",410000.0,12.92391243868049
2020-12-23,2020,4,101 to 110,Yes,4 or More,Forced Air,Yes,1,7,5 or More,2 or Fewer,7.704361167910313,Brick,Metal,Hard,2 or More,0,"2,000 to 4,999",852500.0,13.655928488139809
2020-12-23,2020,4,81 to 90,Yes,3.5,Forced Air,Yes,1,7,4,2 or Fewer,7.355001921105257,Brick,Metal,Hard,1,0,"2,000 to 4,999",900000.0,13.710150042306449
2020-12-23,2020,5,10 or Fewer,No,3.5,Forced Air,Yes,1,8,3,2.5 or More,7.221105098182496,Brick,Shingle,Hard,1,0,"1,000 to 1,999",665000.0,13.407542319637992
2020-12-23,2020,4,91 to 100,Yes,2,Hot Water,No,1,6,3,2 or Fewer,7.187657164114956,Siding and Stucco,Shingle,Hard,1,1,"2,000 to 4,999",765500.0,13.548284494079876
2020-12-23,2020,8,111 or More,Yes,3.5,Forced Air,Yes,1,10 or More,4,2.5 or More,8.104099056143582,Siding and Stucco,Shingle,Hard,1,0,"5,000 or More",905000.0,13.715690222682063
2020-12-23,2020,8,91 to 100,No,2,Hot Water,No,1,7,3,2 or Fewer,7.080026499922591,Brick,Metal,Hard,2 or More,0,"1,000 to 1,999",401000.0,12.901716706288706
2020-12-23,2020,4,101 to 110,No,3.5,Hot Water,Yes,1,9,4,2 or Fewer,7.4133673356952405,Brick,Metal,Hard,2 or More,0,"1,000 to 1,999",740000.0,13.514405465180353
2020-12-23,2020,1,111 or More,No,1,Hot Water,Yes,1,8,3,2 or Fewer,7.247080584585756,Brick,Metal,Hard,1,2 or More,"1,000 to 1,999",869000.0,13.67509840424753
2020-12-23,2020,1,101 to 110,Yes,1,Forced Air,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.643789733147672,Brick,Flat,Hard,1,0,999 or Fewer,559000.0,13.233904752137237
2020-12-23,2020,7,61 to 70,Yes,1,Forced Air,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.761572768804055,Brick,Flat,Hard,1,0,"2,000 to 4,999",305000.0,12.628067055589549
2020-12-23,2020,2,101 to 110,Yes,2,Hot Water,Yes,2 or More,6,3,2 or Fewer,6.927557906278317,Brick,Flat,Hard,2 or More,1,"1,000 to 1,999",1200000.0,13.997832114758229
2020-12-23,2020,4,101 to 110,Yes,3.5,Hot Water,Yes,1,6,4,2 or Fewer,7.56734567601324,Brick,Metal,Hard,2 or More,1,"2,000 to 4,999",977000.0,13.79224193102492
2020-12-23,2020,3,71 to 80,No,2.5,Dual Climate,Yes,1,7,3,2 or Fewer,7.3277805384216315,Brick,Tile,Hard,1,2 or More,"5,000 or More",1085000.0,13.897090544956697
2020-12-23,2020,7,61 to 70,Yes,1.5,Forced Air,Yes,1,7,3,2 or Fewer,6.931471805599453,Brick,Metal,Hard,1,0,"2,000 to 4,999",382000.0,12.853175887588712
2020-12-23,2020,3,101 to 110,Yes,3,Hot Water,Yes,1,7,4,2 or Fewer,7.3727463664043285,Siding and Stucco,Flat,Hard,1,0,"2,000 to 4,999",1083500.0,13.895707099958551
2020-12-23,2020,8,11 to 60,Yes,3,Dual Climate,Yes,1,7,5 or More,2 or Fewer,7.090076835776092,Siding and Stucco,Shingle,Hard,1,0,"2,000 to 4,999",420000.0,12.948009990259552
2020-12-24,2020,5,11 to 60,No,2.5,Dual Climate,Yes,1,7,4,2 or Fewer,7.249925536717988,Siding and Stucco,Shingle,Hard,1,0,"2,000 to 4,999",570000.0,13.253391639810733
2020-12-24,2020,8,71 to 80,No,1,Forced Air,No,1,6,3,2 or Fewer,6.984716320118266,Brick,Shingle,Hard,1,0,"1,000 to 1,999",300000.0,12.611537753638338
2020-12-24,2020,8,71 to 80,Yes,2,Forced Air,Yes,1,6,3,2 or Fewer,6.684611727667927,Brick,Metal,Hard,2 or More,0,"1,000 to 1,999",382500.0,12.854483932248728
2020-12-24,2020,5,81 to 90,Yes,3.5,Hot Water,Yes,1,9,4,2 or Fewer,7.440733707389261,Brick,Tile,Hard,1,1,"5,000 or More",885000.0,13.693342923990066
2020-12-24,2020,7,61 to 70,No,3,Dual Climate,Yes,1,9,4,2 or Fewer,7.4127640174265625,Brick,Shingle,Hard,1,2 or More,"5,000 or More",435000.0,12.983101310070822
2020-12-24,2020,8,101 to 110,Yes,3.5,Forced Air,Yes,1,8,4,2 or Fewer,7.143617602704121,Brick,Flat,Hard,1,0,"2,000 to 4,999",429000.0,12.969212197910155
2020-12-24,2020,6,111 or More,Yes,2,Forced Air,Yes,1,6,3,2 or Fewer,7.443078374348516,Brick,Metal,Hard,1,1,999 or Fewer,1049000.0,13.863347887378435
2020-12-24,2020,3,71 to 80,Yes,4 or More,Dual Climate,Yes,1,10 or More,4,2 or Fewer,7.937374696163295,Brick,Shingle,Hard,1,1,"5,000 or More",1899000.0,14.456837989794423
2020-12-24,2020,6,111 or More,Yes,2.5,Forced Air,Yes,1,7,4,2 or Fewer,7.160845906664299,Brick,Flat,Hard,1,0,999 or Fewer,865000.0,13.670484785914017
2020-12-28,2020,7,81 to 90,Yes,2.5,Forced Air,Yes,2 or More,8,4,2 or Fewer,7.170119543449628,Brick,Shingle,Hard,2 or More,0,"2,000 to 4,999",970000.0,13.785051350479566
2020-12-28,2020,7,81 to 90,Yes,2.5,Hot Water,Yes,1,6,3,2 or Fewer,7.492760300922379,Brick,Tile,Hard,1,1,"5,000 or More",830000.0,13.62918097977278
2020-12-28,2020,7,71 to 80,No,1.5,Dual Climate,Yes,1,7,3,2 or Fewer,6.931471805599453,Brick,Flat,Hard,1,0,"2,000 to 4,999",277400.0,12.533215786862868
2020-12-28,2020,6,111 or More,Yes,3.5,Hot Water,Yes,1,6,4,2 or Fewer,7.24422751560335,Brick,Flat,Hard,1,0,"1,000 to 1,999",1080000.0,13.892471599100402
2020-12-28,2020,3,91 to 100,Yes,3,Hot Water,Yes,1,9,3,2 or Fewer,7.3537223303996315,Siding and Stucco,Tile,Hard,2 or More,1,"2,000 to 4,999",1398000.0,14.150553201775892
2020-12-28,2020,6,111 or More,No,2,Hot Water,No,1,5 or Fewer,2 or Fewer,2 or Fewer,6.895682697747868,Brick,Metal,Hard,1,0,999 or Fewer,795000.0,13.58609739363647
2020-12-28,2020,6,91 to 100,Yes,3.5,Hot Water,Yes,1,5 or Fewer,4,2 or Fewer,7.573017256052546,Brick,Metal,Hard,1,0,"1,000 to 1,999",1925000.0,14.470436525704022
2020-12-28,2020,5,91 to 100,Yes,2,Forced Air,Yes,1,8,3,2 or Fewer,6.954638864880987,Brick,Metal,Hard,1,0,999 or Fewer,615000.0,13.329377546788654
2020-12-28,2020,6,111 or More,Yes,2.5,Hot Water,Yes,2 or More,6,4,2 or Fewer,7.29505641646263,Brick,Metal,Hard,2 or More,0,"1,000 to 1,999",1225000.0,14.018451401960965
2020-12-28,2020,1,111 or More,Yes,1.5,Forced Air,Yes,1,6,3,2 or Fewer,7.198931240688173,Brick,Flat,Hard,1,1,"1,000 to 1,999",788900.0,13.578394849083182
2020-12-29,2020,2,61 to 70,Yes,1.5,Dual Climate,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,7.05617528410041,Brick,Metal,Hard,1,1,"1,000 to 1,999",1135000.0,13.94214320889764
2020-12-29,2020,3,71 to 80,No,3,Dual Climate,Yes,1,7,3,2 or Fewer,7.145196134997171,Brick,Metal,Hard,1,1,"2,000 to 4,999",908000.0,13.71899965758343
2020-12-29,2020,7,91 to 100,No,1,Forced Air,Yes,1,5 or Fewer,4,2 or Fewer,6.761572768804055,Siding and Stucco,Shingle,Hard,1,0,"5,000 or More",325000.0,12.691580461311874
2020-12-29,2020,4,61 to 70,Yes,3.5,Forced Air,Yes,1,8,4,2 or Fewer,7.013915474810528,Brick,Flat,Hard,1,0,"2,000 to 4,999",635000.0,13.36138027787483
2020-12-29,2020,6,11 to 60,Yes,3,Forced Air,Yes,1,6,3,2 or Fewer,7.215239978730097,Brick,Flat,Hard,1,0,"1,000 to 1,999",945000.0,13.758940206475879
2020-12-29,2020,6,111 or More,Yes,2.5,Forced Air,Yes,1,8,3,2 or Fewer,7.356279876550748,Brick,Metal,Hard,1,0,"1,000 to 1,999",920000.0,13.732128949025222
2020-12-29,2020,1,111 or More,Yes,2,Forced Air,Yes,1,6,4,2.5 or More,7.437206366871292,Brick,Flat,Hard,1,0,999 or Fewer,790000.0,13.579788224443204
2020-12-29,2020,5,101 to 110,Yes,1,Forced Air,Yes,1,8,3,2 or Fewer,7.114769448366463,Brick,Flat,Hard,1,0,"1,000 to 1,999",615000.0,13.329377546788654
2020-12-29,2020,4,91 to 100,Yes,1.5,Hot Water,No,1,6,3,2 or Fewer,6.960347729101308,Brick,Flat,Hard,1,0,"1,000 to 1,999",585000.0,13.279367126213993
2020-12-29,2020,6,91 to 100,Yes,2.5,Forced Air,Yes,1,7,3,2 or Fewer,6.733401891837359,Brick,Metal,Hard,1,0,"1,000 to 1,999",775000.0,13.560618308335483
2020-12-29,2020,4,61 to 70,No,1.5,Dual Climate,Yes,1,6,3,2 or Fewer,6.992096427415888,Brick,Flat,Hard,1,0,"2,000 to 4,999",460000.0,13.038981768465277
